,recid,radate,assignmt,site,training,afdc,sex,class_tr,ojt_jsa,oth_serv,bdate,age,earnings,prevearn,married,pbhous,hsorged,black,hispanic,age2225,age2629,age3035,age3644,age4554,f2sms,wkless13
3061,305646,1988-10-11,1,OK,1,0,1,1,0,0,1946-02-10,42,0.0,0.0,0.33528507,0.0,1.0,1,0,0,0,0,1,0,1,0.40733594
3062,305647,1988-02-11,0,PR,0,1,0,0,0,1,1955-06-10,32,4137.0,0.0,0.21116078,0.0,0.0,0,1,0,0,1,0,0,0,1.0
3063,305649,1988-05-19,1,SM,0,1,0,0,1,0,1958-10-24,29,13333.0,225.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0
3064,305651,1988-09-08,1,HF,0,0,1,0,0,1,1964-05-10,24,12804.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1.0
3065,305652,1988-12-21,0,CC,0,1,0,1,0,0,1958-02-01,30,5409.0,2444.656,1.0,0.11530664,1.0,0,0,0,0,1,0,0,0,0.0
3066,305655,1989-08-02,1,IN,1,0,0,0,1,0,1957-02-18,32,20120.0,8000.0,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0.0
3067,305656,1988-12-12,0,SM,0,1,1,0,1,0,1956-10-15,32,3984.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,1,1.0
3068,305657,1988-12-23,1,MN,0,0,1,0,1,0,1937-10-05,51,66.0,1000.0,0.33528507,0.0,0.68767726,0,0,0,0,0,0,1,0,1.0
3069,305661,1988-05-11,1,JK,1,0,1,1,0,0,1959-12-17,28,25562.0,3000.0,1.0,0.0,1.0,0,0,0,1,0,0,0,1,0.0
3070,305662,1988-01-22,0,CV,0,0,0,1,0,0,1929-11-12,58,21042.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1.0
3071,305663,1988-08-04,1,HF,0,0,1,0,0,1,1942-07-13,46,9823.0,6500.0,0.0,0.0,1.0,0,0,0,0,0,0,1,1,0.0
3072,305664,1989-01-03,1,CI,1,0,1,1,0,0,1952-05-25,36,32418.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,1.0
3073,305665,1988-03-17,0,MD,0,0,0,0,1,0,1943-08-07,44,25022.0,10000.0,1.0,0.0,1.0,0,0,0,0,0,1,0,1,0.0
3074,305666,1988-10-07,0,IN,0,0,1,0,1,0,1959-05-11,29,9258.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,1.0
3075,305667,1988-12-01,1,JK,1,0,0,1,0,0,1956-01-15,32,0.0,0.0,1.0,0.0,1.0,1,0,0,0,1,0,0,0,1.0
3076,305669,1989-01-05,1,CC,1,0,0,0,1,0,1946-07-15,42,15138.0,3912.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0.0
3077,305670,1988-06-24,0,CI,0,1,1,1,0,0,1955-05-09,33,4776.0,1760.0,1.0,0.0,1.0,0,0,0,0,1,0,0,1,1.0
3078,305673,1988-09-28,1,CC,1,0,0,0,1,0,1962-06-17,26,16632.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0
3079,305676,1988-09-27,0,CC,0,0,0,0,1,0,1962-09-03,26,0.0,2202.0,1.0,0.0,1.0,0,1,0,1,0,0,0,0,0.0
3080,305677,1988-02-03,0,PR,0,0,1,0,0,1,1949-06-01,38,34721.0,1000.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1.0
3081,305679,1988-03-08,1,CC,1,1,0,0,1,0,1954-06-03,33,8757.0,2160.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1.0
3082,305681,1989-06-26,1,NE,0,1,0,1,0,0,1954-10-29,34,2919.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0
3083,305684,1989-05-12,1,NE,1,0,0,0,0,1,1955-04-04,34,12520.0,7600.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0.0
3084,305685,1988-11-17,1,MN,0,0,0,0,1,0,1964-12-06,23,7500.0,2444.656,0.0,1.0,1.0,0,1,1,0,0,0,0,0,1.0
3085,305686,1989-02-28,0,LC,0,0,0,0,0,1,1955-01-30,34,268.0,297.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,1.0
3086,305687,1988-06-28,1,SM,1,0,1,0,1,0,1960-09-23,27,25047.0,4200.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0
3087,305688,1988-08-22,1,SM,0,0,0,0,1,0,1964-12-11,23,162.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,1.0
3088,305689,1988-08-16,0,CC,0,0,1,1,0,0,1959-06-23,29,279.0,220.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0
3089,305692,1988-06-10,1,OH,1,0,0,0,1,0,1959-07-09,28,4937.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,1.0
3090,305693,1989-01-11,1,SM,1,0,1,0,1,0,1964-07-06,24,7588.0,1000.0,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0.0
3091,305694,1988-06-15,1,CV,1,0,0,0,1,0,1965-07-27,22,27916.0,425.0,0.0,0.0,1.0,1,0,1,0,0,0,0,1,0.0
3092,305695,1988-01-28,1,MD,0,0,0,0,1,0,1933-12-03,54,0.0,3204.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0.0
3093,305696,1989-05-26,0,IN,0,0,1,1,0,0,1926-03-17,63,0.0,8500.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0.0
3094,305697,1989-02-10,1,LC,1,0,1,0,0,1,1962-03-22,26,34040.0,5154.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0.0
3095,305701,1989-05-05,1,LC,1,0,0,1,0,0,1958-05-05,31,27809.0,3000.0,0.0,0.0,1.0,0,1,0,0,1,0,0,0,0.0
3096,305703,1988-08-02,1,JK,1,0,1,0,1,0,1962-05-24,26,42857.0,2500.0,0.33528507,0.0,1.0,1,0,0,1,0,0,0,0,0.0
3097,305704,1988-02-19,1,IN,1,0,1,1,0,0,1958-07-04,29,36786.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,1.0
3098,305709,1988-12-16,1,IN,1,0,1,0,1,0,1966-02-10,22,29855.0,1500.0,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0.0
3099,305711,1987-12-10,1,PR,0,0,1,1,0,0,1960-12-04,27,294.0,3000.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0.40733594
3100,305714,1988-05-06,1,JK,0,0,1,0,1,0,1959-08-16,28,41892.0,1600.0,1.0,0.0,1.0,1,0,0,1,0,0,0,1,0.0
3101,305715,1988-10-18,1,CV,1,0,1,0,1,0,1952-04-15,36,10067.0,900.0,0.33528507,0.0,0.0,0,0,0,0,0,1,0,0,1.0
3102,305716,1989-08-08,1,PR,0,1,1,0,0,1,1958-03-03,31,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0
3103,305717,1988-05-16,0,IN,0,0,1,0,0,1,1962-10-30,25,26880.0,4103.911,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0.0
3104,305718,1988-10-11,1,HF,0,0,0,0,0,1,1924-08-11,64,10135.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1.0
3105,305719,1988-12-14,0,NE,0,0,1,0,1,0,1944-10-22,44,46623.0,2000.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
3106,305721,1989-01-27,1,PR,1,0,1,0,0,1,1959-01-05,30,33098.0,4103.911,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0
3107,305723,1988-08-26,1,IN,1,0,0,0,1,0,1959-09-30,28,23696.0,3000.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
3108,305724,1988-10-21,1,NE,1,1,0,1,0,0,1941-01-14,47,0.0,0.0,1.0,0.11530664,0.0,0,0,0,0,0,0,1,0,1.0
3109,305725,1988-01-22,1,CC,1,0,0,0,0,1,1958-12-15,29,5047.0,6039.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1.0
3110,305729,1988-08-25,0,HF,0,0,1,0,1,0,1956-01-26,32,17603.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1.0
3111,305733,1988-12-28,0,IN,0,0,0,0,1,0,1932-01-31,56,640.0,4600.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0.0
3112,305735,1988-10-05,0,OK,0,1,0,1,0,0,1961-01-29,27,1533.0,500.0,0.21116078,0.0,0.0,1,0,0,1,0,0,0,1,1.0
3113,305736,1989-04-05,1,LC,1,0,1,0,0,1,1961-02-05,28,21564.0,4500.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0.0
3114,305737,1988-01-05,1,LC,1,0,0,0,0,1,1954-01-26,33,45276.0,11000.0,0.21116078,0.0,1.0,0,0,0,0,1,0,0,0,0.0
3115,305738,1989-03-16,1,OK,0,0,0,0,0,1,1932-07-23,56,23851.0,8000.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0.0
3116,305739,1988-02-11,1,CV,1,0,0,1,0,0,1954-09-06,33,8634.0,5000.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
3117,305741,1989-02-13,0,SM,0,0,1,0,1,0,1960-08-06,28,32942.0,12000.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
3118,305743,1988-12-12,1,JK,1,0,1,0,0,1,1958-03-08,30,3228.0,4103.911,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0.0
3119,305745,1988-08-18,1,PR,1,1,0,1,0,0,1944-03-08,44,18687.0,1500.0,0.0,0.0,0.71640396,1,0,0,0,0,1,0,0,1.0
3120,305746,1988-05-12,1,CV,1,0,0,0,1,0,1958-05-25,29,10458.0,2444.656,0.0,0.0,0.71640396,1,0,0,1,0,0,0,0,1.0
3121,305747,1989-03-15,1,MN,1,0,1,0,1,0,1963-05-24,25,2550.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1.0
3122,305748,1988-12-21,0,CC,0,0,0,1,0,0,1966-09-10,22,0.0,0.0,1.0,0.0,1.0,0,1,1,0,0,0,0,0,1.0
3123,305749,1989-04-10,1,MN,1,0,1,1,0,0,1954-07-18,34,2748.0,2700.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0
3124,305750,1988-08-31,0,SM,0,0,0,0,1,0,1959-10-30,28,40171.0,11699.0,1.0,0.0,1.0,1,0,0,1,0,0,0,0,0.0
3125,305751,1988-10-24,1,PR,1,0,1,0,0,1,1960-09-07,28,30993.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1.0
3126,305753,1988-12-07,1,PR,1,0,0,0,0,1,1936-03-03,52,3242.0,0.0,0.0,0.0,0.71640396,0,0,0,0,0,0,1,1,1.0
3127,305754,1988-12-21,1,CC,0,0,0,1,0,0,1966-04-12,22,22513.0,5.0,1.0,1.0,0.0,0,1,1,0,0,0,0,1,0.5332298
3128,305755,1988-02-09,1,IN,0,0,1,0,0,1,1950-12-03,37,37502.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,1.0
3129,305757,1988-05-11,0,SM,0,0,1,0,1,0,1946-07-12,41,42515.0,2400.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,1.0
3130,305758,1989-03-22,1,PR,1,0,1,0,0,1,1964-03-16,25,14991.0,1900.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0.0
3131,305760,1988-02-05,1,CC,1,1,0,0,0,1,1961-09-02,26,2259.0,0.0,0.21116078,0.0,0.0,0,1,0,1,0,0,0,0,1.0
3132,305761,1988-10-21,0,NE,0,1,0,1,0,0,1963-10-28,24,12158.0,0.0,0.0,0.11530664,1.0,1,0,1,0,0,0,0,0,1.0
3133,305763,1989-05-26,0,IN,0,0,0,0,0,1,1942-10-05,46,369.0,0.0,0.21116078,0.0,0.0,1,0,0,0,0,0,1,1,1.0
3134,305765,1988-12-07,0,MN,0,0,1,1,0,0,1953-11-02,35,19263.0,5000.0,0.0,0.0,1.0,0,1,0,0,1,0,0,0,0.0
3135,305766,1988-06-17,1,IN,0,0,0,0,0,1,1959-02-19,29,8109.0,2426.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0
3136,305769,1988-05-06,1,LC,1,0,0,0,0,1,1940-07-18,47,13101.0,2444.656,0.21116078,0.0,1.0,0,0,0,0,0,0,1,1,0.5332298
3137,305770,1988-02-18,1,LC,1,0,0,0,0,1,1954-05-14,33,26563.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0
3138,305771,1989-06-20,1,LC,1,0,0,0,0,1,1964-01-18,25,29283.0,2500.0,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0.0
3139,305772,1988-02-18,0,CV,0,0,1,0,0,1,1965-04-07,22,11576.0,3000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0.0
3140,305773,1988-04-07,1,IN,0,0,0,0,0,1,1965-08-17,22,4624.0,400.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,1.0
3141,305774,1989-02-01,1,IN,0,0,0,0,0,1,1957-06-15,31,36913.0,11000.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
3142,305775,1988-12-14,0,PR,0,1,0,0,1,0,1956-09-19,32,19659.0,350.0,0.0,1.0,1.0,1,0,0,0,1,0,0,0,1.0
3143,305776,1988-11-08,0,CV,0,0,1,0,0,1,1928-01-07,60,46363.0,4103.911,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.40733594
3144,305778,1988-12-20,1,NE,1,0,1,1,0,0,1939-09-07,49,1182.0,4800.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0.0
3145,305779,1988-06-23,1,MD,0,1,0,0,1,0,1951-06-03,37,21435.0,4000.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0.0
3146,305780,1988-09-01,1,JK,1,0,1,1,0,0,1952-12-16,35,0.0,0.0,0.33528507,0.0,1.0,1,0,0,0,1,0,0,0,1.0
3147,305783,1989-06-27,0,CI,0,0,1,0,1,0,1946-01-30,43,47871.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1.0
3148,305784,1989-02-06,1,SM,1,0,0,0,1,0,1960-10-26,28,6661.0,4186.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
3149,305786,1988-08-03,1,CC,0,0,0,0,1,0,1958-07-17,30,195.0,2444.656,0.0,1.0,1.0,0,1,0,0,1,0,0,0,0.5332298
3150,305787,1988-02-25,1,MD,1,0,1,0,1,0,1957-07-18,30,26415.0,1200.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1.0
3151,305788,1989-06-09,1,IN,0,0,1,0,0,1,1955-05-01,34,42021.0,22000.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
3152,305789,1988-11-09,1,NE,1,1,0,1,0,0,1958-07-12,30,2250.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0
3153,305790,1988-12-12,0,JK,0,0,1,0,0,1,1966-11-21,22,15687.0,1700.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0.0
3154,305791,1988-03-18,0,IN,0,0,1,0,0,1,1949-12-03,38,26698.0,12381.0,1.0,0.0,1.0,0,0,0,0,0,1,0,1,0.0
3155,305793,1988-07-15,0,IN,0,0,0,0,1,0,1940-01-23,48,17598.0,18000.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0.0
3156,305796,1988-08-30,1,CV,1,0,1,0,0,1,1957-12-27,30,12036.0,4103.911,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0.0
3157,305797,1988-07-15,0,OH,0,0,1,0,1,0,1946-10-29,41,16454.0,4400.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0.0
3158,305800,1989-02-03,0,IN,0,0,0,0,0,1,1966-01-29,23,6995.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,1,1.0
3159,305801,1989-04-25,1,NE,1,0,0,0,0,1,1945-08-24,43,2348.0,570.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0
3160,305802,1988-08-03,1,IN,0,0,1,0,1,0,1964-04-01,24,26088.0,6000.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
3161,305804,1987-12-04,0,IN,0,0,0,0,0,1,1949-11-09,38,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1.0
3162,305806,1988-03-18,1,IN,1,0,0,0,1,0,1959-11-01,28,7809.0,2444.656,0.0,0.0,0.71640396,1,0,0,1,0,0,0,0,0.5332298
3163,305807,1988-04-04,0,OH,0,0,0,0,1,0,1959-04-04,29,5826.0,2095.0,0.0,0.0,0.71640396,0,0,0,1,0,0,0,1,0.0
3164,305808,1989-05-12,1,NE,1,0,1,1,0,0,1954-03-23,35,4365.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0
3165,305809,1988-12-19,1,SM,1,1,0,1,0,0,1955-10-23,33,10872.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0
3166,305810,1989-09-27,1,LC,1,0,0,1,0,0,1964-05-24,25,4839.0,1000.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
3167,305811,1988-03-24,1,MD,1,0,0,0,1,0,1938-09-05,49,0.0,3600.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0.0
3168,305813,1989-05-12,1,NE,1,1,0,1,0,0,1959-07-02,29,41225.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1.0
3169,305814,1988-12-06,1,LC,1,0,1,0,0,1,1958-07-06,30,4521.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,1.0
3170,305815,1989-08-07,0,LC,0,0,1,0,0,1,1948-08-08,40,22318.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,1.0
3171,305816,1988-11-14,1,CC,0,0,0,0,1,0,1964-06-11,24,27032.0,2444.656,0.0,0.0,1.0,0,1,1,0,0,0,0,0,0.0
3172,305819,1988-06-01,1,CC,1,1,0,1,0,0,1963-12-07,24,10506.0,2444.656,1.0,0.0,1.0,0,1,1,0,0,0,0,0,0.5332298
3173,305820,1988-03-15,1,CV,1,1,0,1,0,0,1965-07-10,22,26463.0,2444.656,0.0,0.0,0.71640396,1,0,1,0,0,0,0,0,1.0
3174,305822,1988-09-15,1,CI,1,1,0,1,0,0,1950-06-09,38,3261.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1.0
3175,305824,1987-12-31,0,LC,0,0,1,0,0,1,1959-11-14,28,19857.0,700.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1.0
3176,305825,1987-12-30,0,MD,0,1,1,0,1,0,1947-08-02,40,6099.0,2536.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0.0
3177,305828,1988-10-21,1,SM,1,0,1,0,1,0,1956-07-18,32,27732.0,4200.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
3178,305831,1988-05-05,0,MD,0,0,1,0,1,0,1965-12-08,22,40782.0,4103.911,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0.0
3179,305832,1988-08-10,1,IN,1,0,0,0,0,1,1963-03-05,25,57149.0,7488.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
3180,305834,1988-09-16,0,IN,0,0,1,0,0,1,1964-04-29,24,30435.0,8000.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,1.0
3181,305839,1988-05-05,0,IN,0,0,1,0,1,0,1956-09-02,31,2545.0,999.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0
3182,305843,1988-03-22,0,PR,0,1,0,0,1,0,1953-09-15,34,25542.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1.0
3183,305845,1989-08-02,0,IN,0,0,1,0,1,0,1960-06-17,29,1211.0,6500.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0
3184,305847,1988-04-29,1,CV,1,0,0,0,1,0,1936-12-30,51,28417.0,5400.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0.0
3185,305850,1988-10-24,0,NE,0,1,0,1,0,0,1956-06-24,32,15665.0,5600.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
3186,305851,1989-04-28,1,IN,1,0,0,0,0,1,1958-12-15,30,16922.0,5044.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0
3187,305852,1988-03-18,1,IN,1,0,0,0,0,1,1965-10-14,22,0.0,2444.656,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0
3188,305854,1988-06-02,1,HF,1,0,0,1,0,0,1958-03-16,30,7434.0,2444.656,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0
3189,305857,1988-03-14,1,PR,1,1,0,0,0,1,1950-08-11,37,18154.0,2418.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0.0
3190,305858,1988-05-06,1,OH,1,0,0,1,0,0,1947-03-18,41,48795.0,2868.0,0.0,0.0,1.0,0,0,0,0,0,1,0,1,1.0
3191,305861,1989-08-24,1,PR,1,1,0,1,0,0,1963-01-26,26,18075.0,0.0,0.21116078,1.0,0.0,0,1,0,1,0,0,0,0,1.0
3192,305862,1988-10-19,0,PR,0,0,0,1,0,0,1961-11-25,26,6265.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,1.0
3193,305863,1988-07-01,1,LC,1,0,0,0,0,1,1959-04-16,29,19717.0,3500.0,1.0,0.0,1.0,0,0,0,1,0,0,0,1,0.0
3194,305864,1988-08-04,1,CI,0,0,1,1,0,0,1961-06-03,27,14982.0,8700.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0
3195,305866,1988-10-19,1,NE,1,0,0,1,0,0,1952-03-24,36,21917.0,6000.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0.0
3196,305868,1988-05-06,1,PR,1,0,1,0,0,1,1942-11-28,45,13422.0,0.0,0.33528507,0.0,0.0,0,0,0,0,0,0,1,0,1.0
3197,305869,1989-06-09,0,IN,0,1,0,0,0,1,1950-04-15,39,49146.0,10000.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0.0
3198,305870,1988-11-10,1,NE,1,1,0,1,0,0,1953-07-27,35,2.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1.0
3199,305873,1988-11-14,1,JK,0,0,1,1,0,0,1963-03-07,25,37421.0,500.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,1.0
3200,305874,1988-01-22,0,PR,0,1,0,1,0,0,1962-08-05,25,594.0,0.0,0.0,0.0,0.71640396,1,0,1,0,0,0,0,0,1.0
3201,305875,1988-07-05,1,SM,0,0,0,0,1,0,1957-06-19,31,0.0,6000.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0.0
3202,305876,1989-03-23,1,NE,1,0,1,1,0,0,1963-07-10,25,0.0,4103.911,0.0,0.0,1.0,1,0,1,0,0,0,0,0,1.0
3203,305877,1988-11-10,1,NE,1,1,0,0,1,0,1963-04-18,25,4378.0,3200.0,0.0,0.0,1.0,1,0,1,0,0,0,0,1,0.0
3204,305878,1988-08-25,1,OK,0,1,0,1,0,0,1957-11-11,30,0.0,0.0,0.21116078,0.0,0.0,1,0,0,0,1,0,0,1,1.0
3205,305880,1987-12-21,1,CC,0,0,1,0,1,0,1941-02-13,46,5439.0,1430.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,1.0
3206,305884,1989-05-15,0,CI,0,0,1,0,1,0,1961-05-13,28,21571.0,4103.911,0.0,1.0,0.68767726,1,0,0,1,0,0,0,1,0.40733594
3207,305887,1989-07-19,1,IN,0,0,1,0,1,0,1952-05-24,37,8570.0,7000.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0.0
3208,305889,1988-01-25,1,PR,1,0,0,0,0,1,1958-03-18,29,0.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,1.0
3209,305891,1988-08-03,1,IN,1,0,1,0,1,0,1943-04-07,45,42877.0,900.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,1.0
3210,305892,1988-01-28,1,CV,0,0,1,0,1,0,1923-01-02,65,14680.0,3300.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0
3211,305893,1988-03-08,1,CC,1,0,1,0,0,1,1954-11-11,33,17727.0,400.0,0.33528507,0.0,1.0,1,0,0,0,1,0,0,0,1.0
3212,305894,1988-09-26,1,IN,1,1,0,0,0,1,1958-05-01,30,19851.0,4000.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
3213,305896,1989-02-13,0,PR,0,0,1,0,0,1,1965-10-14,23,672.0,1200.0,0.0,1.0,0.68767726,1,0,1,0,0,0,0,0,1.0
3214,305898,1988-04-15,1,CV,1,0,1,0,1,0,1956-05-23,31,14754.0,1300.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0.0
3215,305900,1988-09-26,0,CV,0,0,0,1,0,0,1962-04-12,26,711.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1.0
3216,305901,1989-02-10,1,NE,1,0,0,0,1,0,1940-07-21,48,9166.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,1.0
3217,305903,1988-06-01,0,IN,0,0,1,0,0,1,1953-12-09,34,0.0,14000.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0.0
3218,305904,1988-07-14,1,HF,0,0,0,1,0,0,1940-02-29,48,678.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,1.0
3219,305905,1988-02-11,1,JK,0,0,0,0,1,0,1965-10-28,22,14682.0,1472.0,1.0,0.0,1.0,1,0,1,0,0,0,0,0,0.0
3220,305906,1988-03-18,1,OH,1,0,1,1,0,0,1954-08-18,33,60730.0,14700.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0.0
3221,305908,1988-09-20,1,JK,1,0,1,1,0,0,1962-10-20,25,38774.0,500.0,0.0,0.0,1.0,1,0,1,0,0,0,0,1,0.0
3222,305910,1988-02-25,1,CV,1,0,0,0,1,0,1964-09-19,23,30004.0,8000.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0.0
3223,305911,1988-04-15,1,OH,1,0,0,1,0,0,1957-07-24,30,8819.0,2645.0,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0.0
3224,305912,1988-06-03,1,IN,0,0,1,0,1,0,1958-02-13,30,99.0,3000.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0.0
3225,305913,1988-03-10,1,MD,1,0,0,0,1,0,1950-08-27,37,28762.0,8000.0,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0.0
3226,305918,1988-09-29,1,OK,1,0,0,1,0,0,1948-01-22,40,62820.0,11980.0,0.0,0.0,1.0,1,0,0,0,0,1,0,1,0.0
3227,305921,1989-08-24,0,PR,0,0,1,0,0,1,1963-05-22,26,2970.0,0.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,1.0
3228,305924,1989-02-07,0,SM,0,0,1,0,1,0,1957-10-12,31,28300.0,4103.911,1.0,0.0,1.0,0,0,0,0,1,0,0,0,1.0
3229,305925,1989-01-17,0,LC,0,0,1,0,0,1,1962-09-28,26,13006.0,465.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0.0
3230,305927,1989-02-06,1,SM,0,0,1,0,0,1,1963-06-25,25,21706.0,8190.0,1.0,0.0,1.0,0,0,1,0,0,0,0,1,0.0
3231,305928,1988-07-05,1,JK,1,0,1,1,0,0,1965-02-27,23,20415.0,1200.0,0.0,0.0,1.0,1,0,1,0,0,0,0,0,0.0
